"CLx" "strain" "T1" "T2" "day" "Petri" "spot" "X_position" "Y_position" "radius" "av_intensity" "sd_intensity" "av_intensity_back" "sd_intensity_back" "filter"
"644" "A6" "J-059" "30" "30" "24" "P09" "28" "352" "282" "17.00000" " 1.95740289" "3.999650" "-0.98913830" " 2.591611" "1"
"645" "A6" "J-073" "30" "30" "24" "P09" "30" "351" "397" "19.00000" " 0.55088574" "3.388669" "-1.56159722" " 2.760683" "1"
"646" "A9" "J-085" "30" "30" "24" "P09" "32" "392" "141" "16.00000" " 8.38540778" "5.187567" "-0.72079001" " 4.546718" "1"
"647" "Neg" "CN2" "30" "30" "24" "P09" "34" "396" "245" "16.55556" "-0.25046030" "2.652898" "-0.17599930" " 2.748721" "1"
"648" "Neg" "0" "30" "30" "24" "P09" "36" "405" "371" "16.55556" "-0.60543153" "2.920611" "-0.83440743" " 2.785559" "1"
"649" "A9" "J-045" "20" "20" "24" "P10" " 1" "115" "116" "14.00000" " 8.006933116" "3.190755" "-0.174079794" "2.888064" "1"
"650" "A6" "J-059" "20" "20" "24" "P10" " 3" "123" "218" "13.00000" " 7.560113422" "3.125427" " 0.165673559" "3.479408" "1"
"651" "A6" "J-073" "20" "20" "24" "P10" " 5" "128" "323" "14.52632" " 0.355759398" "2.702886" "-0.897761780" "2.322549" "1"
"652" "A9" "E-010" "20" "20" "24" "P10" " 7" "185" "115" "13.00000" " 8.642400756" "2.435541" " 0.321513158" "4.936153" "1"
"653" "A6" "E-025" "20" "20" "24" "P10" " 9" "190" "221" "14.52632" " 0.341864662" "2.222666" "-0.637392016" "2.253406" "1"
"654" "A6" "E-041" "20" "20" "24" "P10" "11" "197" "323" "14.52632" " 0.255744361" "2.336721" "-0.833668194" "2.212906" "1"
"655" "A9" "J-001" "20" "20" "24" "P10" "13" "231" "108" "14.52632" " 0.003894737" "1.833388" " 0.088655105" "2.287208" "1"
"656" "A6" "J-015" "20" "20" "24" "P10" "15" "246" "214" "14.00000" " 7.793442088" "5.231481" "-0.876103604" "3.740022" "1"
"657" "Neg" "0" "20" "20" "24" "P10" "17" "259" "313" "16.00000" " 2.916725220" "5.269426" "-0.659264706" "2.200007" "1"
"658" "A9" "J-082" "20" "20" "24" "P10" "19" "274" "106" "15.00000" " 4.855190409" "2.883550" "-0.276474104" "2.257188" "1"
"659" "A1" "J-090" "20" "20" "24" "P10" "21" "282" "208" "14.52632" "-0.340466165" "2.488589" "-0.781613220" "3.054763" "1"
"660" "Neg" "0" "20" "20" "24" "P10" "23" "294" "312" "14.52632" " 0.146736842" "2.044618" "-0.028268979" "2.390630" "1"
"661" "A9" "J-052" "20" "20" "24" "P10" "25" "321" " 91" "14.52632" " 0.624905660" "3.564837" " 0.022889398" "2.106538" "1"
"662" "A10" "J-067" "20" "20" "24" "P10" "27" "338" "191" "12.00000" "16.904920635" "4.142247" " 0.815509146" "6.128419" "1"
"663" "Neg" "0" "20" "20" "24" "P10" "29" "350" "294" "15.00000" " 7.472242595" "5.377399" "-1.020189243" "3.081598" "1"
"664" "A9" "E-005" "20" "20" "24" "P10" "31" "386" " 98" "14.52632" " 1.320977444" "3.255865" "-0.427368243" "3.732369" "1"
"665" "A9" "E-021" "20" "20" "24" "P10" "33" "395" "203" "16.00000" " 8.266398996" "4.903659" "-0.756976744" "2.861341" "1"
"666" "A9" "E-035" "20" "20" "24" "P10" "35" "405" "308" "15.00000" "10.597856135" "2.935685" "-0.851799469" "4.173567" "1"
"667" "A9" "J-045" "30" "20" "24" "P10" " 2" "118" "169" "14.00000" " 4.841125612" "2.996666" "-0.103886744" "2.665667" "1"
"668" "A6" "J-059" "30" "20" "24" "P10" " 4" "124" "272" "16.00000" " 1.032584693" "2.470520" "-0.505434337" "2.228314" "1"
"669" "A6" "J-073" "30" "20" "24" "P10" " 6" "129" "379" "14.52632" " 0.065834586" "2.478813" "-1.435438482" "2.828419" "1"
"670" "A9" "E-010" "30" "20" "24" "P10" " 8" "189" "168" "13.00000" "14.821984877" "2.829491" " 0.523934837" "5.408599" "1"
"671" "A6" "E-025" "30" "20" "24" "P10" "10" "196" "270" "14.52632" "-0.210150376" "2.041594" "-0.291380890" "2.043709" "1"
"672" "A6" "E-041" "30" "20" "24" "P10" "12" "197" "374" "14.52632" " 0.153187970" "2.439135" "-0.914686371" "2.767595" "1"
"673" "A9" "J-001" "30" "20" "24" "P10" "14" "239" "160" "14.52632" "-0.210285714" "1.933601" "-0.059617147" "2.361743" "1"
"674" "A6" "J-015" "30" "20" "24" "P10" "16" "249" "261" "15.00000" " 7.267249647" "3.056428" "-1.068808101" "3.387278" "1"
"675" "Neg" "0" "30" "20" "24" "P10" "18" "257" "370" "15.00000" " 3.595881523" "2.688035" " 0.176464143" "2.617219" "1"
"676" "A9" "J-082" "30" "20" "24" "P10" "20" "280" "154" "15.00000" " 1.831015515" "2.816963" "-0.266088977" "2.446515" "1"
"677" "A1" "J-090" "30" "20" "24" "P10" "22" "288" "260" "14.52632" "-0.598676692" "2.429878" "-0.604149215" "2.740884" "1"
"678" "Neg" "0" "30" "20" "24" "P10" "24" "300" "367" "14.52632" "-0.536195489" "2.237081" "-0.359057592" "2.334660" "1"
"679" "A9" "J-052" "30" "20" "24" "P10" "26" "330" "140" "14.52632" " 0.350375940" "2.055852" "-0.348733639" "2.272441" "1"
"680" "A10" "J-067" "30" "20" "24" "P10" "28" "345" "245" "14.52632" " 0.239413534" "2.128349" "-0.392274215" "2.207790" "1"
"681" "Neg" "0" "30" "20" "24" "P10" "30" "355" "353" "14.00000" "12.618874388" "4.798322" " 0.039607465" "6.013586" "1"
"682" "A9" "E-005" "30" "20" "24" "P10" "32" "397" "151" "14.52632" " 1.247774436" "2.370010" "-0.280906414" "2.657928" "1"
"683" "A9" "E-021" "30" "20" "24" "P10" "34" "397" "257" "16.00000" " 4.996474279" "3.093877" "-0.860099179" "2.751109" "1"
"684" "A9" "E-035" "30" "20" "24" "P10" "36" "405" "361" "15.00000" "12.244894217" "3.920419" "-0.884057820" "5.465765" "1"
"685" "A9" "J-045" "20" "30" "24" "P10" " 1" "129" "109" "18.00000" " 4.038285431" "3.316421" "-0.836721976" "2.750487" "1"
"686" "A6" "J-059" "20" "30" "24" "P10" " 3" "133" "218" "16.00000" " 1.258055207" "2.919329" "-1.129825581" "2.731804" "1"
"687" "A6" "J-073" "20" "30" "24" "P10" " 5" "133" "335" "17.00000" " 1.090577137" "2.979942" "-1.329833333" "2.570137" "1"
"688" "A9" "E-010" "20" "30" "24" "P10" " 7" "174" "109" "16.00000" " 2.263839398" "2.919590" "-1.111249566" "3.182301" "1"
"689" "A6" "E-025" "20" "30" "24" "P10" " 9" "175" "221" "16.25000" "-2.463293124" "2.587314" "-1.755643154" "2.553108" "1"
"690" "A6" "E-041" "20" "30" "24" "P10" "11" "174" "332" "17.00000" " 0.224683685" "2.678606" "-1.476801418" "2.548009" "1"
"691" "A9" "J-001" "20" "30" "24" "P10" "13" "232" " 95" "16.25000" " 0.390349819" "2.121558" " 0.035808133" "2.327243" "1"
"692" "A6" "J-015" "20" "30" "24" "P10" "15" "235" "213" "14.00000" " 3.584404568" "2.943559" "-0.717865715" "3.448763" "1"
"693" "Neg" "0" "20" "30" "24" "P10" "17" "237" "325" "16.25000" " 0.976187576" "3.051927" "-0.508886147" "2.609845" "1"
"694" "A9" "J-082" "20" "30" "24" "P10" "19" "289" " 96" "16.25000" " 0.250695322" "3.915586" "-0.194948133" "2.598693" "1"
"695" "A1" "J-090" "20" "30" "24" "P10" "21" "291" "213" "16.25000" " 0.011676719" "2.193389" "-0.074277317" "2.233617" "1"
"696" "Neg" "0" "20" "30" "24" "P10" "23" "293" "313" "16.25000" "-0.015367913" "2.134429" " 0.007838866" "2.288091" "1"
"697" "A9" "J-052" "20" "30" "24" "P10" "25" "330" " 87" "16.25000" " 0.426803378" "2.500795" "-0.110048409" "2.432822" "1"
"698" "A10" "J-067" "20" "30" "24" "P10" "27" "352" "211" "17.00000" " 3.645682575" "3.748885" "-1.294368794" "2.848262" "1"
"699" "Neg" "0" "20" "30" "24" "P10" "29" "360" "318" "17.00000" " 4.806071032" "4.349353" "-1.404297872" "3.207254" "1"
"700" "A9" "E-005" "20" "30" "24" "P10" "31" "373" " 80" "17.00000" " 0.774694784" "2.604959" "-1.099843916" "3.268353" "1"
"701" "A9" "E-021" "20" "30" "24" "P10" "33" "390" "192" "16.25000" " 0.887104946" "2.904619" "-0.733734687" "3.496151" "1"
"702" "A9" "E-035" "20" "30" "24" "P10" "35" "401" "309" "16.25000" "-1.154016888" "3.245234" "-1.382766252" "3.142537" "1"
"703" "A9" "J-045" "30" "30" "24" "P10" " 2" "128" "169" "17.00000" " 2.311753607" "2.928782" "-0.787131206" "2.884963" "1"
"704" "A6" "J-059" "30" "30" "24" "P10" " 4" "131" "278" "16.25000" "-0.012400483" "2.584665" "-0.966144537" "2.482632" "1"
"705" "A6" "J-073" "30" "30" "24" "P10" " 6" "135" "393" "16.25000" "-1.963980700" "3.039078" "-2.132244122" "2.881243" "1"
"706" "A9" "E-010" "30" "30" "24" "P10" " 8" "172" "166" "15.00000" " 4.836191819" "3.353244" "-1.006711500" "3.827026" "1"
"707" "A6" "E-025" "30" "30" "24" "P10" "10" "176" "273" "16.25000" "-0.468841978" "2.113627" "-0.755366528" "2.319036" "1"
"708" "A6" "E-041" "30" "30" "24" "P10" "12" "169" "387" "16.25000" "-0.758455971" "2.792661" "-1.635822960" "2.731211" "1"
"709" "A9" "J-001" "30" "30" "24" "P10" "14" "231" "150" "16.25000" " 0.290231990" "2.651439" "-0.026662021" "2.377945" "1"
"710" "A6" "J-015" "30" "30" "24" "P10" "16" "235" "265" "15.00000" " 6.423455571" "3.619784" "-0.208695219" "3.680313" "1"
"711" "Neg" "0" "30" "30" "24" "P10" "18" "240" "379" "15.00000" " 2.298801128" "2.656029" "-0.186059097" "2.555884" "1"
"712" "A9" "J-082" "30" "30" "24" "P10" "20" "290" "159" "16.25000" " 0.337816647" "2.222091" " 0.028599585" "2.292577" "1"
"713" "A1" "J-090" "30" "30" "24" "P10" "22" "291" "264" "16.25000" " 0.128323281" "2.264520" "-0.057869986" "2.214854" "1"
"714" "Neg" "0" "30" "30" "24" "P10" "24" "292" "375" "16.25000" "-0.427346200" "2.356895" "-0.138170816" "2.451693" "1"
"715" "A9" "J-052" "30" "30" "24" "P10" "26" "341" "148" "16.25000" "-0.295512666" "2.286045" "-0.542738589" "2.441648" "1"
"716" "A10" "J-067" "30" "30" "24" "P10" "28" "350" "263" "16.25000" "-0.103582630" "2.444962" "-0.439948133" "2.347900" "1"
"717" "Neg" "0" "30" "30" "24" "P10" "30" "361" "381" "15.00000" "11.210028209" "3.743354" "-0.336779548" "5.556336" "1"
"718" "A9" "E-005" "30" "30" "24" "P10" "32" "386" "138" "16.25000" " 1.322257669" "3.306685" "-0.322191110" "2.994671" "1"
"719" "A9" "E-021" "30" "30" "24" "P10" "34" "394" "252" "17.00000" " 1.673163152" "2.834506" "-0.929850054" "3.113789" "1"
"720" "A9" "E-035" "30" "30" "24" "P10" "36" "405" "365" "17.00000" "-0.251598224" "2.862894" "-2.184648936" "3.462678" "1"
"721" "A9" "E-011" "20" "20" "24" "P11" " 1" "129" "103" "13.00000" " 9.69680529" "2.313420" " 0.57942669" "4.245674" "1"
"722" "A9" "E-026" "20" "20" "24" "P11" " 3" "126" "209" "15.00000" " 6.88864598" "2.756964" "-0.18115206" "3.460020" "1"
"723" "A10" "E-042" "20" "20" "24" "P11" " 5" "129" "321" "16.00000" " 5.01440402" "3.786560" "-0.53895691" "2.422914" "1"
"724" "A10" "J-083" "20" "20" "24" "P11" " 7" "179" "101" "16.00000" " 5.54111669" "3.718437" "-0.69659713" "2.471627" "1"
"725" "A6" "J-092" "20" "20" "24" "P11" " 9" "178" "207" "14.51852" " 0.94523577" "4.366512" "-1.05889679" "2.405732" "1"
"726" "Neg" "0" "20" "20" "24" "P11" "11" "180" "315" "14.51852" " 0.05210526" "2.103760" "-0.19111257" "2.158261" "1"
"727" "A6" "E-063" "20" "20" "24" "P11" "13" "227" " 99" "16.00000" " 1.66292346" "2.736369" "-0.60578317" "2.216508" "1"
"728" "A9" "J-008" "20" "20" "24" "P11" "15" "220" "209" "15.00000" " 2.75940762" "3.292230" "-0.85545153" "2.422277" "1"
"729" "A9" "J-026" "20" "20" "24" "P11" "17" "234" "318" "15.00000" " 1.14242595" "2.437015" "-0.59816069" "2.275315" "1"
"730" "A9" "E-006" "20" "20" "24" "P11" "19" "291" "108" "12.00000" "10.07047619" "2.788170" " 0.78962500" "4.316927" "1"
"731" "A9" "E-022" "20" "20" "24" "P11" "21" "292" "215" "14.00000" " 6.21792822" "3.507247" "-0.31736165" "2.797952" "1"
"732" "A6" "E-039" "20" "20" "24" "P11" "23" "295" "324" "15.00000" " 0.72111425" "2.663490" "-1.05517596" "2.528970" "1"
"733" "A10" "E-061-B" "20" "20" "24" "P11" "25" "353" "114" "14.00000" "13.91750408" "2.498062" " 0.39928571" "4.026930" "1"
"734" "A9" "J-002" "20" "20" "24" "P11" "27" "351" "219" "14.00000" " 9.47856444" "2.731936" "-0.30044402" "2.988258" "1"
"735" "A9" "J-019" "20" "20" "24" "P11" "29" "347" "328" "12.00000" " 5.99004535" "2.618361" "-0.67268293" "3.285970" "1"
"736" "B" "J-037" "20" "20" "24" "P11" "31" "405" "100" "15.00000" " 4.44448519" "3.402535" "-0.41613603" "4.449910" "1"
"737" "A1" "J-056" "20" "20" "24" "P11" "33" "403" "206" "14.51852" " 0.40467669" "2.664762" "-0.74190445" "2.707378" "1"
"738" "A9" "J-070" "20" "20" "24" "P11" "35" "403" "320" "14.00000" " 9.31838499" "4.288005" "-0.46273166" "4.318455" "1"
"739" "A9" "E-011" "30" "20" "24" "P11" " 2" "125" "155" "14.00000" "12.83856444" "2.397646" " 0.29878057" "4.091350" "1"
"740" "A9" "E-026" "30" "20" "24" "P11" " 4" "123" "264" "15.00000" " 9.62818054" "3.092026" "-0.42779880" "3.398599" "1"
"741" "A10" "E-042" "30" "20" "24" "P11" " 6" "127" "376" "16.00000" " 3.89479297" "3.402670" "-1.05439124" "2.661474" "1"
"742" "A10" "J-083" "30" "20" "24" "P11" " 8" "179" "151" "17.00000" " 1.25230947" "3.834889" "-1.12942908" "2.192354" "1"
"743" "A6" "J-092" "30" "20" "24" "P11" "10" "177" "262" "14.51852" " 0.81138436" "6.965546" "-0.91069699" "2.297053" "1"
"744" "Neg" "0" "30" "20" "24" "P11" "12" "175" "373" "14.51852" "-0.41410526" "2.060971" "-0.29889725" "2.247603" "1"
"745" "A6" "E-063" "30" "20" "24" "P11" "14" "224" "150" "14.51852" "-1.47037594" "2.279915" "-0.70761453" "2.223364" "1"
"746" "A9" "J-008" "30" "20" "24" "P11" "16" "229" "267" "14.00000" " 6.25876020" "2.667435" "-0.71400579" "2.440811" "1"
"747" "A9" "J-026" "30" "20" "24" "P11" "18" "233" "371" "14.51852" " 0.15772932" "2.733673" "-0.30502945" "2.534692" "1"
"748" "A9" "E-006" "30" "20" "24" "P11" "20" "293" "162" "14.00000" " 4.26907015" "2.625002" "-0.30996782" "2.554363" "1"
"749" "A9" "E-022" "30" "20" "24" "P11" "22" "297" "268" "14.00000" " 2.67261011" "2.555531" "-0.59199163" "2.721427" "1"
"750" "A6" "E-039" "30" "20" "24" "P11" "24" "294" "379" "14.51852" "-1.21150376" "3.000703" "-1.33646924" "2.781875" "1"
"751" "A10" "E-061-B" "30" "20" "24" "P11" "26" "348" "162" "13.00000" "12.03015123" "2.203701" " 0.19622807" "3.850881" "1"
"752" "A9" "J-002" "30" "20" "24" "P11" "28" "344" "275" "13.00000" " 7.88595463" "2.692778" "-0.09981203" "3.621210" "1"
"753" "A9" "J-019" "30" "20" "24" "P11" "30" "342" "381" "15.00000" " 8.89775740" "3.157439" "-1.24869854" "2.934221" "1"
"754" "B" "J-037" "30" "20" "24" "P11" "32" "405" "156" "16.00000" " 8.10616060" "3.557316" "-0.46902531" "3.355062" "1"
"755" "A1" "J-056" "30" "20" "24" "P11" "34" "403" "260" "14.51852" " 0.05172932" "2.178377" "-0.20442408" "2.333370" "1"
"756" "A9" "J-070" "30" "20" "24" "P11" "36" "402" "371" "15.00000" " 7.68052186" "4.359659" "-1.28637118" "5.037504" "1"
"757" "A9" "E-011" "20" "30" "24" "P11" " 1" "128" "100" "13.00000" "10.92032136" "5.964624" "-0.12482143" "5.206895" "1"
"758" "A9" "E-026" "20" "30" "24" "P11" " 3" "126" "207" "16.00000" " 5.35885822" "3.688212" "-0.82686731" "2.773895" "1"
"759" "A10" "E-042" "20" "30" "24" "P11" " 5" "131" "323" "15.00000" " 3.35764457" "2.884920" "-0.82622510" "2.276005" "1"
"760" "A10" "J-083" "20" "30" "24" "P11" " 7" "181" "100" "16.00000" " 2.79627353" "3.013708" "-0.69689466" "2.301203" "1"
"761" "A6" "J-092" "20" "30" "24" "P11" " 9" "181" "213" "15.80952" "-0.25216216" "2.416469" "-0.94099864" "2.267030" "1"
"762" "Neg" "0" "20" "30" "24" "P11" "11" "181" "319" "15.80952" "-0.10624196" "2.150027" "-0.18433764" "2.052472" "1"
"763" "A6" "E-063" "20" "30" "24" "P11" "13" "240" " 94" "17.00000" " 1.25248613" "2.468370" "-0.72781915" "2.189975" "1"
"764" "A9" "J-008" "20" "30" "24" "P11" "15" "232" "210" "14.00000" " 0.78588907" "2.527571" "-0.93525097" "2.265989" "1"
"765" "A9" "J-026" "20" "30" "24" "P11" "17" "242" "324" "15.80952" " 0.60592021" "2.024666" "-0.57181046" "2.093138" "1"
"766" "A9" "E-006" "20" "30" "24" "P11" "19" "295" "104" "15.00000" " 5.79671368" "3.360820" "-0.29468459" "2.962114" "1"
"767" "A9" "E-022" "20" "30" "24" "P11" "21" "293" "217" "16.00000" " 0.44324969" "2.600109" "-1.39281464" "2.254866" "1"
"768" "A6" "E-039" "20" "30" "24" "P11" "23" "284" "330" "15.80952" "-0.40088803" "2.600751" "-1.47806726" "2.397331" "1"
"769" "A10" "E-061-B" "20" "30" "24" "P11" "25" "351" "100" "15.00000" " 5.14379408" "3.921998" "-0.88337649" "3.216327" "1"
"770" "A9" "J-002" "20" "30" "24" "P11" "27" "356" "212" "18.00000" " 4.83335976" "3.844315" "-0.81970501" "2.509093" "1"
"771" "A9" "J-019" "20" "30" "24" "P11" "29" "355" "325" "15.80952" " 0.17317889" "2.657068" "-0.87072351" "2.326819" "1"
"772" "B" "J-037" "20" "30" "24" "P11" "31" "411" "103" "15.80952" "-0.06648649" "2.236717" "-0.29516276" "3.492980" "1"
"773" "A1" "J-056" "20" "30" "24" "P11" "33" "416" "211" "15.80952" " 0.36664093" "2.163966" "-0.38556046" "2.275491" "1"
"774" "A9" "J-070" "20" "30" "24" "P11" "35" "414" "324" " 8.00000" "14.04233503" "5.289652" "-0.63992054" "3.095549" "1"
"775" "A9" "E-011" "30" "30" "24" "P11" " 2" "126" "154" "16.00000" " 4.64218319" "3.273271" "-1.29693912" "2.657206" "1"
"776" "A9" "E-026" "30" "30" "24" "P11" " 4" "126" "265" "17.00000" " 5.28214206" "4.064555" "-0.71471277" "2.947964" "1"
"777" "A10" "E-042" "30" "30" "24" "P11" " 6" "127" "382" "16.00000" " 3.92952321" "3.108550" "-1.10199384" "2.373389" "1"
"778" "A10" "J-083" "30" "30" "24" "P11" " 8" "181" "156" "15.80952" " 0.74460746" "2.532719" "-0.91097926" "2.805542" "1"
"779" "A6" "J-092" "30" "30" "24" "P11" "10" "179" "261" "15.80952" "-0.67507079" "2.602712" "-0.95877717" "2.196529" "1"
"780" "Neg" "0" "30" "30" "24" "P11" "12" "184" "378" "15.80952" "-0.25064350" "1.995000" "-0.40423234" "2.168021" "1"
"781" "A6" "E-063" "30" "30" "24" "P11" "14" "239" "152" "15.80952" "-0.52768340" "2.443539" "-0.66829361" "3.181162" "1"
"782" "A9" "J-008" "30" "30" "24" "P11" "16" "237" "268" "16.00000" " 2.46652447" "2.911528" "-1.02606361" "2.303641" "1"
"783" "A9" "J-026" "30" "30" "24" "P11" "18" "239" "379" "17.00000" " 3.20419534" "2.587204" "-0.45841844" "2.258030" "1"
"784" "A9" "E-006" "30" "30" "24" "P11" "20" "297" "164" "16.00000" " 0.48895859" "2.608841" "-1.20645691" "2.290286" "1"
"785" "A9" "E-022" "30" "30" "24" "P11" "22" "296" "270" "15.80952" "-1.19175032" "2.301225" "-1.27980299" "2.353081" "1"
"786" "A6" "E-039" "30" "30" "24" "P11" "24" "286" "390" "15.80952" "-0.55097812" "2.605770" "-1.26425951" "2.436056" "1"
"787" "A10" "E-061-B" "30" "30" "24" "P11" "26" "352" "152" "16.00000" " 3.90860728" "3.654872" "-1.22497264" "2.439777" "1"
"788" "A9" "J-002" "30" "30" "24" "P11" "28" "356" "266" "22.00000" " 2.52373764" "4.066819" "-0.95784936" "2.422620" "1"
"789" "A9" "J-019" "30" "30" "24" "P11" "30" "354" "378" "17.00000" " 4.22055494" "3.409587" "-1.43458865" "2.639610" "1"
"790" "B" "J-037" "30" "30" "24" "P11" "32" "411" "158" "15.80952" " 0.39728443" "2.009606" "-0.35990489" "2.220575" "1"
"791" "A1" "J-056" "30" "30" "24" "P11" "34" "417" "266" "15.80952" "-0.20303732" "2.280813" "-0.13421875" "2.202416" "1"
"792" "A9" "J-070" "30" "30" "24" "P11" "36" "417" "387" "16.00000" " 7.31388959" "3.932797" " 0.06358748" "5.337230" "1"
"793" "A9" "J-077" "20" "20" "24" "P12" " 1" "130" "109" "12.00000" "10.602630385" "2.259734" " 0.297155488" " 3.680807" "1"
"794" "A9" "J-088" "20" "20" "24" "P12" " 3" "127" "213" "12.00000" " 3.368503401" "2.625799" "-0.428338415" " 2.664973" "1"
"795" "Neg" "0" "20" "20" "24" "P12" " 5" "128" "317" "14.37500" " 0.064353120" "2.153897" "-0.145835509" " 2.146502" "1"
"796" "A9" "J-036" "20" "20" "24" "P12" " 7" "203" "115" "15.00000" "14.395387870" "4.810380" "-0.351643426" " 3.960592" "1"
"797" "A10" "J-054" "20" "20" "24" "P12" " 9" "199" "215" "15.00000" " 8.427193230" "3.405785" "-0.285079681" " 3.076347" "1"
"798" "A1" "J-068" "20" "20" "24" "P12" "11" "197" "319" "14.37500" " 0.071598174" "2.499144" " 0.972748042" " 9.118460" "1"
"799" "B" "E-064" "20" "20" "24" "P12" "13" "252" "110" "15.00000" " 9.663286319" "6.482254" "-0.037948207" " 4.398016" "1"
"800" "A9" "J-009" "20" "20" "24" "P12" "15" "237" "212" "13.00000" " 6.758809074" "2.841996" " 0.295426065" " 3.963353" "1"
"801" "A9" "J-028" "20" "20" "24" "P12" "17" "237" "324" "14.00000" "31.570946166" "8.909158" " 2.176135779" "10.683681" "1"
"802" "A9" "E-010" "20" "20" "24" "P12" "19" "295" "106" "15.00000" "12.592820874" "5.972587" "-0.281749668" " 2.986716" "1"
"803" "A6" "E-025" "20" "20" "24" "P12" "21" "292" "208" "14.37500" " 0.002526636" "2.196196" "-0.005786554" " 2.188430" "1"
"804" "A6" "E-041" "20" "20" "24" "P12" "23" "294" "316" "14.37500" "-0.076940639" "2.691651" "-0.969144909" " 2.508053" "1"
"805" "A10" "E-061-R" "20" "20" "24" "P12" "25" "354" "116" "12.00000" "14.047460317" "2.159920" " 0.692097561" " 5.300965" "1"
"806" "Neg" "0" "20" "20" "24" "P12" "27" "340" "217" "14.37500" "-0.588246445" "2.222763" "-0.415790527" " 2.171238" "1"
"807" "Neg" "0" "20" "20" "24" "P12" "29" "339" "323" "14.37500" " 0.245936073" "2.141055" "-0.321409922" " 2.354645" "1"
"808" "A9" "E-012" "20" "20" "24" "P12" "31" "397" "105" "15.00000" " 5.194485190" "3.056071" "-0.733967978" " 3.856826" "1"
"809" "A9" "E-027" "20" "20" "24" "P12" "33" "397" "210" "15.00000" "10.465105783" "3.469556" "-0.294186587" " 4.004984" "1"
"810" "A2" "E-045" "20" "20" "24" "P12" "35" "400" "319" "17.00000" " 1.833906770" "3.686578" "-1.230634752" " 2.821874" "1"
"811" "A9" "J-077" "30" "20" "24" "P12" " 2" "129" "164" "12.00000" "10.455260771" "2.454167" "-0.113097561" " 3.140582" "1"
"812" "A9" "J-088" "30" "20" "24" "P12" " 4" "127" "267" "14.00000" " 4.782626427" "3.179820" "-0.710074003" " 2.330712" "1"
"813" "Neg" "0" "30" "20" "24" "P12" " 6" "128" "370" "14.37500" "-0.751354642" "2.179390" "-0.386857050" " 2.239615" "1"
"814" "A9" "J-036" "30" "20" "24" "P12" " 8" "201" "165" "15.00000" " 7.434612130" "3.639136" "-0.516198539" " 2.907845" "1"
"815" "A10" "J-054" "30" "20" "24" "P12" "10" "198" "270" "14.37500" "-2.197579909" "2.479145" "-0.817467363" " 2.916972" "1"
"816" "A1" "J-068" "30" "20" "24" "P12" "12" "193" "373" "16.00000" " 0.996110414" "2.746938" "-1.002154583" " 3.064190" "1"
"817" "B" "E-064" "30" "20" "24" "P12" "14" "243" "161" "12.00000" "10.317210884" "2.834913" " 0.705643293" " 5.424794" "1"
